ID2,GWC_1,GWC_2,GWC_3,GWC_4,GWC_5,Year,Season
46,0.20508476623815652,0.11189034804133483,0.20124651817878236,0.1628791107754771,0.18080836579481951,2000,Spring
47,0.266112707407431,0.12815853360860294,0.22969588410040043,0.19242132714591242,0.19954237686470333,2000,Spring
48,0.24886026404953393,0.13089180164900202,0.236051755178174,0.18868430080518578,0.2289399419475473,2000,Spring
49,0.2482871938183122,0.11533490720660064,0.2283484658450481,0.20754887690084428,0.1921727423658789,2000,Spring
50,0.22153309016308864,0.13325335364503946,0.24666174157823884,0.2241405978170093,0.23609014899672665,2000,Spring
51,0.24561254633098806,0.14364240207078205,0.21458065225472822,0.20847125292947066,0.2321253276372981,2000,Spring
52,0.24491176131669795,0.14349835918644177,0.2569224446168388,0.24128430664238487,0.22546419551798047,2000,Spring
53,0.2655390665702458,0.15688988929995035,0.24512499212127903,0.2307192787086379,0.2252266663529099,2000,Spring
54,0.2865670919418335,0.25761890411376953,0.24377532303333282,0.24215766787528992,0.2550453543663025,2000,Spring
55,0.2275690883398056,0.23112144072850546,0.21353966494401297,0.21517132222652435,0.2499372959136963,2000,Spring
56,0.23910944163799286,0.2102351188659668,0.242431640625,0.23075944185256958,0.24069274961948395,2000,Spring
57,0.23314720392227173,0.2111048698425293,0.21334412693977356,0.2595244348049164,0.22224900126457214,2000,Spring
58,0.23864999413490295,0.2398366630077362,0.2152460366487503,0.2123740315437317,0.22000713646411896,2000,Spring
59,0.25929495692253113,0.2737325131893158,0.24878601729869843,0.23937726020812988,0.23681658506393433,2000,Spring
60,0.27105724811553955,0.29389357566833496,0.25889891386032104,0.23625420033931732,0.2270129770040512,2000,Spring
61,0.3674810528755188,0.47612547874450684,0.3821941912174225,0.3013353645801544,0.27786046266555786,2000,Spring
62,0.2524336818240148,0.1777090395523034,0.2332301024925716,0.21543462435650945,0.23402526845795224,2000,Spring
63,0.2545803699073885,0.16341436908496168,0.2325493321536336,0.20408364925627415,0.22336001916586568,2000,Spring
64,0.2694705489060903,0.2488048448189275,0.25322267472943016,0.25269,0.21176,2000,Spring
65,0.27774918793984427,0.21090190026151517,0.2706399004305948,0.2427750023027343,0.24350294763895275,2000,Spring
66,0.2905587837846933,0.21785842541663908,0.2716082006417735,0.2624125118518961,0.24105256273439923,2000,Spring
67,0.27518215181813876,0.1792404165860492,0.2402263334143262,0.1729016750532354,0.16403513279679605,2000,Spring
68,0.2268054764849225,0.16177498110787009,0.311340880882671,0.24254,0.40102,2000,Spring
69,0.2541717455643288,0.19886503323199922,0.2538479367612907,0.20945816423786234,0.2249017926654424,2000,Spring
70,0.25632745805522655,0.2104860813730103,0.2712092630240872,0.19771545230607257,0.22216530916814636,2000,Spring
71,0.24664933535298583,0.13062452116763643,0.19755392657870896,0.16146576908142174,0.1864931187487482,2000,Spring
72,0.27901854089294315,0.15359969135179496,0.20420346858295568,0.19384935545421103,0.2254078416806995,2000,Spring
73,0.2597198210557548,0.10497845025119637,0.2339205413476133,0.21006839116411985,0.2129443426822787,2000,Spring
74,0.25025566310702635,0.15928729224794513,0.2693895009941849,0.22133941593038203,0.2525776091646579,2000,Spring
75,0.28204086463178535,0.16014880018474587,0.2355101928020482,0.19269840526788123,0.20421489772979728,2000,Spring
76,0.25727244507004243,0.14423072381083812,0.271184589676551,0.22180377746024793,0.2416331395406257,2000,Spring
77,0.2607900698560032,0.16512457501244515,0.23991786291851347,0.20690858949128632,0.21936303666225487,2000,Spring
78,0.2805314408073931,0.18702811389842408,0.2626348763536961,0.23610625651355976,0.23067014022763943,2000,Spring
79,0.28895801305770874,0.3579413592815399,0.2867278456687927,0.2397853136062622,0.24427323043346405,2000,Spring
80,0.2756284177303314,0.2800154685974121,0.2471926063299179,0.23189188539981842,0.24586430191993713,2000,Spring
81,0.2798147201538086,0.27259254455566406,0.24408704042434692,0.23642778396606445,0.2458353340625763,2000,Spring
82,0.2881850302219391,0.27188119292259216,0.2394750714302063,0.23066113889217377,0.2389259785413742,2000,Spring
83,0.24427568912506104,0.21889378130435944,0.21817660331726074,0.2123870998620987,0.222420796751976,2000,Spring
84,0.277985543012619,0.2820846140384674,0.2606296241283417,0.23734283447265625,0.23407791554927826,2000,Spring
85,0.2768688201904297,0.29068219661712646,0.2301013320684433,0.22914078831672668,0.20739172399044037,2000,Spring
86,0.2950729727745056,0.2954665422439575,0.25314486026763916,0.23629853129386902,0.22271980345249176,2000,Spring
87,0.2535456657211202,0.1625371304928764,0.21206594733368123,0.22790759266893257,0.22121408015866484,2000,Spring
88,0.23972923919112687,0.15903094920036356,0.21933318259456502,0.23377378824684458,0.2278129123244177,2000,Spring
89,0.24557109414172218,0.16198098600112593,0.2281022518704221,0.21378316842399608,0.22409268157778905,2000,Spring
90,0.25929922715384623,0.1722071271778551,0.22547262268964463,0.20549883962891252,0.2242760457940577,2000,Spring
91,0.2859427612959858,0.2142913769416511,0.24651139143087208,0.2197291074427153,0.26034165513268914,2000,Spring
92,0.2919379328990578,0.20675875047412973,0.26315964173681716,0.24052706315412015,0.24406411132807482,2000,Spring
93,0.2767233704603151,0.20701868333492757,0.2525598144089456,0.26114784770306154,0.22629092259153538,2000,Spring
94,0.2735623936697531,0.1955378583646217,0.2192286263530625,0.218571664575041,0.2501632527629838,2000,Spring
95,0.24428587696504706,0.21060463402580534,0.34138033831967785,0.2829016265250777,0.2992475617337744,2000,Spring
96,0.251005088355979,0.17894526331147112,0.298149669594594,0.28069471187124084,0.2692028556934436,2000,Spring
97,0.249321591475258,0.20176773176440374,0.2922614002829642,0.25122760083916934,0.24649959860931414,2000,Spring
98,0.26558236470070035,0.1408150845085832,0.23299191997106306,0.18372361709546917,0.2270354248805777,2000,Spring
99,0.27076020636655046,0.13555708367388175,0.20417111946763433,0.17762139780937147,0.21752672058907419,2000,Spring
100,0.2751940062028348,0.10595079822166012,0.2223282248577263,0.20544595503849467,0.2170708477511245,2000,Spring
101,0.2851193672540617,0.17431035846090343,0.26158480881643564,0.2230260757560107,0.25587481042966753,2000,Spring
102,0.30042885050809387,0.1900995332628094,0.25315538637797785,0.23840635795252213,0.23353186557910433,2000,Spring
103,0.26153884722320947,0.18243913362368253,0.2635956764410041,0.2337225580292404,0.24467534375315747,2000,Spring
104,0.2843303870522826,0.18889074200843256,0.23970612307501016,0.2365077834464135,0.23323443388662035,2000,Spring
105,0.29369096828080055,0.20351612185353718,0.23710447583296257,0.25196381519740746,0.22519954946484844,2000,Spring
106,0.23311783373355865,0.2929897606372833,0.24234731495380402,0.2708846926689148,0.22891809046268463,2000,Spring
107,0.28862154483795166,0.2836039066314697,0.26251161098480225,0.25067460536956787,0.25067460536956787,2000,Spring
108,0.2811960279941559,0.34755152463912964,0.31705591082572937,0.28938958048820496,0.2587134540081024,2000,Spring
109,0.27770403027534485,0.3040637969970703,0.23878297209739685,0.2290647029876709,0.22452563047409058,2000,Spring
110,0.2347496598958969,0.2331540286540985,0.25651928782463074,0.2738512456417084,0.21519256383180618,2000,Spring
111,0.23178206384181976,0.21145965158939362,0.20088516175746918,0.21890067060788473,0.21044392883777618,2000,Spring
112,0.2711394131183624,0.26869556307792664,0.23148426413536072,0.23183871805667877,0.24439240992069244,2000,Spring
113,0.2426743358373642,0.2524538040161133,0.2392805963754654,0.22592586278915405,0.2142859399318695,2000,Spring
114,0.251648507727846,0.24572725424770292,0.20151865281787318,0.23444,0.2109,2000,Spring
115,0.24228146923737398,0.1671644857578857,0.2006111031934128,0.24002724294733802,0.23401035602345954,2000,Spring
116,0.2446525339770212,0.16552612535633743,0.20081422049236353,0.23022963519547823,0.22355943580982507,2000,Spring
117,0.25123228876896997,0.16792345275185758,0.2072871480506675,0.20684417627954144,0.21233235764204172,2000,Spring
118,0.2540811281674129,0.16865374613815542,0.2034872381558539,0.20986127867939292,0.22443967394161213,2000,Spring
119,0.26636894664909777,0.17641563569304464,0.21849516700215865,0.20947254351055478,0.23145085540770483,2000,Spring
120,0.2608043466884322,0.20223814514853306,0.2339873916210391,0.22414302843281042,0.23033209711167646,2000,Spring
121,0.20253219620770474,0.13658057980092903,0.21331873736304563,0.23062070548145763,0.32466123369791045,2000,Spring
122,0.28501522522657086,0.28500258699871256,0.3070183439719769,0.19295854213227082,0.16537322206509808,2000,Spring
123,0.2568364547891932,0.1479976539460177,0.3110131042654094,0.2582986468943051,0.2644253999748418,2000,Spring
124,0.24271362469963031,0.20718050518698028,0.2989081506650324,0.22396132081956638,0.22539423386976787,2000,Spring
125,0.2592421696139024,0.14589447520303905,0.21659720682925432,0.204610696097609,0.24405778167390413,2000,Spring
126,0.25230498706689236,0.14275149603385845,0.24963278188222904,0.1988111860604045,0.24163182787395332,2000,Spring
127,0.2680088120058285,0.17111897539095391,0.27072523934281056,0.23479214948614735,0.24803635584799477,2000,Spring
128,0.28790847898481736,0.1955567068406289,0.2793830682805867,0.2550268621829579,0.242471276800161,2000,Spring
129,0.27938511958441903,0.18626740898702318,0.24220500985198234,0.24556670026201183,0.23394647531251034,2000,Spring
130,0.2637153600354142,0.20488508863819999,0.2374279669110495,0.244033831245342,0.23501215185419355,2000,Spring
131,0.2898967683513994,0.22726436012195328,0.2511522360202112,0.25982959197730215,0.22970109403322825,2000,Spring
132,0.2480752170085907,0.29940199851989746,0.35461580753326416,0.26192042231559753,0.25826403498649597,2000,Spring
133,0.2725394666194916,0.3052358031272888,0.2658228576183319,0.20135265588760376,0.22453561425209045,2000,Spring
134,0.2592591643333435,0.2938903570175171,0.3108553886413574,0.42676645517349243,0.3326939046382904,2000,Spring
135,0.2860662043094635,0.30264219641685486,0.2888525724411011,0.2728479504585266,0.2873905897140503,2000,Spring
136,0.2576342821121216,0.28856199979782104,0.2666967213153839,0.2205224484205246,0.2176670879125595,2000,Spring
137,0.25853803753852844,0.3547472059726715,0.23149053752422333,0.2206273376941681,0.22921139001846313,2000,Spring
138,0.22871893644332886,0.2259875237941742,0.21134868264198303,0.21681754291057587,0.25281986594200134,2000,Spring
139,0.24504631757736206,0.24078413844108582,0.2593623399734497,0.25323063135147095,0.27428364753723145,2000,Spring
140,0.24947347211874504,0.16871213534779608,0.19196183666271094,0.20234488538102013,0.22627583644166793,2000,Spring
141,0.24667121541887882,0.17401886266381666,0.19488731478881527,0.21185017028210262,0.22448125699320376,2000,Spring
142,0.24455073809396438,0.18042329495289217,0.19240467156974184,0.2251909585407379,0.22394553531481276,2000,Spring
143,0.2476488604778892,0.18206600055130723,0.2074877262428232,0.22988682131645294,0.23125158267500034,2000,Spring
144,0.2533068453315961,0.18439640917013858,0.20600804236384618,0.23076321893500218,0.22674916203178985,2000,Spring
145,0.25193970907067714,0.1814354551137,0.2058278602481609,0.23425058346021166,0.2216122710923626,2000,Spring
146,0.27763706517884373,0.18011728315222295,0.2132284621891396,0.23760427641593407,0.23481616370139058,2000,Spring
147,0.2931610187313966,0.17730456968584743,0.14741048740699636,0.2670657388984921,0.21370649771627548,2000,Spring
148,0.2863059083418989,0.2610208968662162,0.30917738163347974,0.4023729391267426,0.24287908462280328,2000,Spring
149,0.24983331002012632,0.17442627320688514,0.32440266258454464,0.254120195772247,0.2854205381268663,2000,Spring
150,0.25884067936270666,0.19869762274086306,0.2986192865991255,0.26710133524584173,0.28461655235708305,2000,Spring
151,0.26983396864633014,0.1609565826523363,0.23059713010013905,0.22510743022478163,0.24054557895373907,2000,Spring
152,0.2557365741784736,0.13750254174523635,0.23326125312187784,0.22790928513237513,0.24413453034510235,2000,Spring
153,0.24913522157904722,0.11959582406090863,0.20882578634224935,0.2251487670059309,0.23924236755813655,2000,Spring
154,0.2669334692839637,0.199074990084531,0.234436834290479,0.2060802802707415,0.23545139312439178,2000,Spring
155,0.2842528831844364,0.2057667925080756,0.25406979957402154,0.24114308352854014,0.24702706690844345,2000,Spring
156,0.2861235935191659,0.20057745387717882,0.29381141444473124,0.29409553910136216,0.2604145750306168,2000,Spring
157,0.26362714171409607,0.34236034750938416,0.30869799852371216,0.25850987434387207,0.25850987434387207,2000,Spring
158,0.2630077600479126,0.2559100389480591,0.24848301708698273,0.21540918946266174,0.22949233651161194,2000,Spring
159,0.23070479929447174,0.24660837650299072,0.25409385561943054,0.23308981955051422,0.2525210976600647,2000,Spring
160,0.2499215006828308,0.2551911175251007,0.24984142184257507,0.24421711266040802,0.23660597205162048,2000,Spring
161,0.27202901244163513,0.2990654706954956,0.3411841094493866,0.34774425625801086,0.29304757714271545,2000,Spring
162,0.2911674976348877,0.3232904374599457,0.29450103640556335,0.22834272682666779,0.22834272682666779,2000,Spring
163,0.28071844577789307,0.2832708954811096,0.2449055314064026,0.2236279994249344,0.22550423443317413,2000,Spring
164,0.24643348157405853,0.2036367952823639,0.19156144559383392,0.20129230618476868,0.23069079965353012,2000,Spring
165,0.24892987771803887,0.0772538412960947,0.1480187239101587,0.15728668163269033,0.15278190035734762,2000,Spring
166,0.21838631646878565,0.11970019224298276,0.17423146223162567,0.20397595670209928,0.18803927734212111,2000,Spring
167,0.2505118702372052,0.15415276112618093,0.18330028789281672,0.19636334127354266,0.23303566373424245,2000,Spring
168,0.234148194414529,0.16644943255374398,0.15452023804789983,0.21734025414793756,0.2116157864784649,2000,Spring
169,0.23774354917724766,0.13609909327302988,0.15574027629388398,0.2120552067340742,0.2209953599953498,2000,Spring
170,0.240452453236227,0.23078031222912165,0.1513283748391152,0.28341,0.24718,2000,Spring
171,0.2092193582918035,0.15650933396987526,0.13158629850915582,0.19514829188978855,0.1820223380858048,2000,Spring
172,0.26531322407058067,0.14129438332166488,0.14256576381834218,0.1575540405697984,0.22591324635598964,2000,Spring
173,0.2750387854156365,0.25522216270926124,0.21938353841665048,0.2993803680893502,0.24190600266634232,2000,Spring
174,0.28328147447733076,0.18743100687828343,0.27391624274429516,0.2851775709876729,0.23804059403200295,2000,Spring
175,0.2531138881702634,0.1784405535301155,0.30632240603920313,0.34544,0.3725,2000,Spring
176,0.2522467515606077,0.17467343603848293,0.3051481056837795,0.2716301515630565,0.2755148409719147,2000,Spring
177,0.2549101109344029,0.17921985084510633,0.2902035841273647,0.22576083950835552,0.2570120567940881,2000,Spring
178,0.2546108452828112,0.16562642111110643,0.20374976897372044,0.1922671854608465,0.21056823529807445,2000,Spring
179,0.2453232994266651,0.15639809813347,0.3108193994844686,0.1662263628756382,0.08106654720599704,2000,Spring
180,0.27680996666239405,0.18227082456306629,0.259980413600319,0.24322952816285998,0.2120497186174608,2000,Spring
181,0.2549158543151426,0.20159583517983504,0.28522399625616446,0.43472119348069277,0.42632016770510406,2000,Spring
182,0.24984381855994592,0.20493060928606802,0.27539479725849914,0.27260212426406105,0.20694366202058678,2000,Spring
183,0.25832879543304443,0.29360857605934143,0.29288774728775024,0.2889420688152313,0.2230149805545807,2000,Spring
184,0.22847197949886322,0.2850545346736908,0.2763373851776123,0.23122979700565338,0.23461000621318817,2000,Spring
185,0.25924140214920044,0.2979901134967804,0.3572470545768738,0.3445146083831787,0.29750269651412964,2000,Spring
186,0.26134204864501953,0.287550687789917,0.3355831205844879,0.3880443572998047,0.3880443572998047,2000,Spring
187,0.29040229320526123,0.35578086972236633,0.3712790906429291,0.27975139021873474,0.21444182097911835,2000,Spring
188,0.28323933482170105,0.2996751666069031,0.3845707178115845,0.3579862117767334,0.26496681571006775,2000,Spring
189,0.27173706889152527,0.2994937002658844,0.3287088871002197,0.4217192530632019,0.32563257217407227,2000,Spring
190,0.2656935155391693,0.2496948391199112,0.2197994887828827,0.21505150198936462,0.2139996588230133,2000,Spring
191,0.2773441257683127,0.17998815529683407,0.20393192233714386,0.23157878014020794,0.2241443025259553,2000,Spring
192,0.2713188150112064,0.14816708912793594,0.20376857443913066,0.20738990990019385,0.20583331045295372,2000,Spring
193,0.229419876169506,0.0877356393689308,0.1761691260700291,0.1922055593307198,0.1770129761688961,2000,Spring
194,0.24270610755531385,0.10180839785632287,0.18715867711247003,0.21133857269640538,0.22008460986353862,2000,Spring
195,0.300873150896937,0.13157169650625833,0.19066979477240964,0.21102082817771262,0.20585357251067726,2000,Spring
196,0.2804467266797115,0.14978075413575392,0.2073296610168014,0.23161522466193873,0.2132383780943028,2000,Spring
197,0.26958741996663005,0.16709183726116897,0.1492280489590807,0.18690467205210118,0.16854972220898046,2000,Spring
198,0.2656220126426284,0.15544326846024073,0.16032769924028933,0.16853126563081813,0.2121718006393145,2000,Spring
199,0.28960132906428876,0.2269849435604178,0.2673541296142301,0.29160502900046953,0.2337600878381504,2000,Spring
200,0.2586597981667446,0.1932044702740476,0.2994388561469654,0.14276673814811214,0.1023934244524709,2000,Spring
201,0.25675784028196336,0.1947996057615211,0.3021750871178519,0.39084371311980937,0.3207182013108447,2000,Spring
202,0.26870888155606815,0.23414728698552328,0.33597888444800184,0.4204542849478726,0.3688379063632157,2000,Spring
203,0.23984018582513017,0.1356142373647485,0.2294115933684151,0.23580718912590154,0.25718068006674666,2000,Spring
204,0.2600933592798134,0.18651827869933538,0.34967288448113654,0.4051809084874311,0.358711644557685,2000,Spring
205,0.25439847354627515,0.21742630135938135,0.30057699180108877,0.42305,0.48324779905750503,2000,Spring
206,0.22435036512670903,0.17243794161985354,0.2505078462345556,0.25857475788646195,0.27149868799608945,2000,Spring
207,0.27230238914489746,0.31328320503234863,0.3237619996070862,0.28168612718582153,0.2970556616783142,2000,Spring
208,0.2695392370223999,0.2650248110294342,0.2571365237236023,0.2420254498720169,0.2536497414112091,2000,Spring
209,0.2255399078130722,0.24123689532279968,0.2172451913356781,0.2060711681842804,0.23281429708003998,2000,Spring
210,0.24112962186336517,0.2571922838687897,0.31065475940704346,0.35521432757377625,0.279321551322937,2000,Spring
211,0.2680134177207947,0.27257630228996277,0.2975030839443207,0.3227182924747467,0.1861947625875473,2000,Spring
212,0.26986366510391235,0.39446747303009033,0.3975089490413666,0.45377054810523987,0.4122449457645416,2000,Spring
213,0.31892821192741394,0.383392333984375,0.36076492071151733,0.3986353278160095,0.2601486146450043,2000,Spring
214,0.2624339163303375,0.29154646396636963,0.3340487778186798,0.35484519600868225,0.34631428122520447,2000,Spring
215,0.27156817084319246,0.2157611761601555,0.30146659808185805,0.3438229881976191,0.27993897269711965,2000,Spring
216,0.27975891890804694,0.19605556424530907,0.2251280292838742,0.27057021073060333,0.258836425878642,2000,Spring
217,0.24552510286420776,0.13501751542282708,0.22135262711048975,0.2323264436041757,0.20230786938265122,2000,Spring
218,0.28674857793758113,0.16032559081261052,0.23423976175667693,0.2325745593671334,0.21808559466579813,2000,Spring
219,0.2851050570056042,0.16483271628523297,0.21867432801853104,0.23749745877018014,0.22108301935676478,2000,Spring
220,0.29104359658888634,0.17482414572325672,0.22368993319460584,0.23733272347027173,0.21353907797655203,2000,Spring
221,0.2898651591765461,0.19894037033790016,0.23970535520391745,0.24792037035821274,0.2221932389311676,2000,Spring
222,0.2932628352749963,0.1866493179644616,0.21422670523929144,0.24440850588915808,0.20660198910710603,2000,Spring
223,0.240334857622648,0.12588285054480708,0.14504485163532355,0.14352602167944625,0.13726477413868243,2000,Spring
224,0.21433980298765798,0.16962293482982643,0.22753443520200656,0.23061460914793958,0.20698616430936312,2000,Spring
225,0.2397284774098506,0.1632890368051184,0.3087786059439963,0.2529798059825113,0.29398686374579786,2000,Spring
226,0.23061860266599793,0.16967540769658096,0.2975928162711783,0.25542153864358025,0.27212767018942796,2000,Spring
227,0.22380503654794537,0.12335089069414326,0.2411241814472258,0.2587842020378888,0.2628183715699344,2000,Spring
228,0.21602745598491774,0.11627717211460059,0.18337421287492783,0.17801200362119365,0.25112827366062396,2000,Spring
229,0.2535896132710805,0.18076023877708783,0.275298571759782,0.28535624435412515,0.26818983543364805,2000,Spring
230,0.2660731956139251,0.19016050863449438,0.26435347327555503,0.255645866007864,0.2612650206577908,2000,Spring
231,0.23450911045074463,0.23153457045555115,0.2374080866575241,0.2424701750278473,0.1731642633676529,2000,Spring
232,0.29176580905914307,0.2819640040397644,0.33968695998191833,0.24672424793243408,0.29590994119644165,2000,Spring
233,0.24059994518756866,0.22281599044799805,0.2408778816461563,0.3032967448234558,0.2788238525390625,2000,Spring
234,0.21691185235977173,0.2492803931236267,0.22978152334690094,0.25520578026771545,0.25520578026771545,2000,Spring
235,0.24957072734832764,0.23066601157188416,0.20890198647975922,0.19790376722812653,0.1980198174715042,2000,Spring
236,0.24977141618728638,0.2215404510498047,0.2199692577123642,0.23683427274227142,0.23683427274227142,2000,Spring
237,0.25600573420524597,0.24342702329158783,0.24345868825912476,0.23460465669631958,0.2682776153087616,2000,Spring
238,0.2597689628601074,0.28916993737220764,0.30031153559684753,0.26134228706359863,0.3066583275794983,2000,Spring
239,0.255497545003891,0.2699790894985199,0.30586934089660645,0.35613343119621277,0.2648853659629822,2000,Spring
240,0.2704286022897637,0.17274515695067796,0.20794337830991294,0.22696230904868303,0.21554720830140095,2000,Spring
241,0.25828911172531355,0.20222490856744293,0.22179167735440997,0.24868,0.21175,2000,Spring
242,0.2892862804544617,0.1501358309387675,0.21170954711311385,0.22039026734565353,0.20030607675328416,2000,Spring
243,0.26789480078571953,0.16078943060917136,0.20628528384663625,0.21299465410155394,0.2069927816564987,2000,Spring
244,0.29453779566451715,0.18264484717333782,0.2506002263641667,0.253689700724897,0.21546871923684952,2000,Spring
245,0.3150399682497888,0.20669839633823883,0.23990989675103225,0.24516537062640986,0.20963803686651872,2000,Spring
246,0.28971010590172,0.16893640706328392,0.217093523069829,0.2395463197624491,0.20812480286110135,2000,Spring
247,0.24096577275906939,0.16261529015124362,0.2256879805512082,0.2276666173419183,0.2581407240185597,2000,Spring
248,0.22448103174563322,0.16498702151834455,0.22535530641440404,0.23192232679279962,0.2235212607970649,2000,Spring
249,0.243897272502883,0.13503188615915174,0.3268532655147316,0.27383440777094226,0.2632335712756201,2000,Spring
250,0.24268461160463883,0.15493913732957848,0.26962679514425103,0.18080188756583776,0.21276952359170187,2000,Spring
251,0.18697197933782445,0.11923963511188851,0.1673371974143496,0.1848609954693773,0.22925374527932407,2000,Spring
252,0.23856732917060341,0.08904398201447006,0.17546334268176422,0.1815318000827106,0.14177342443309682,2000,Spring
253,0.21774008895597663,0.13040036817433323,0.20304609828957298,0.18117090761320181,0.2238804124509639,2000,Spring
254,0.2965935170650482,0.3322408199310303,0.3518325388431549,0.3379253149032593,0.264509379863739,2000,Spring
255,0.24556057155132294,0.24231338500976562,0.2158018946647644,0.2175576239824295,0.23116947710514069,2000,Spring
256,0.2558191120624542,0.24147841334342957,0.23476535081863403,0.2445518970489502,0.27434125542640686,2000,Spring
257,0.23275260627269745,0.21192067861557007,0.20303450524806976,0.2423207312822342,0.2701040804386139,2000,Spring
258,0.2247859388589859,0.222194105386734,0.20167212188243866,0.1938164085149765,0.19860123097896576,2000,Spring
259,0.24605080485343933,0.2533654570579529,0.2823029160499573,0.2094886377453804,0.17744619399309158,2000,Spring
260,0.2681196331977844,0.29949483275413513,0.26534488797187805,0.2398395985364914,0.2582460045814514,2000,Spring
